conversation_id_str,created_at,favorite_count,full_text,label,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.93059e+18,Thu Jun 05 11:30:47 +0000 2025,2,hai gais! disini ada yang mau buka usaha jual album kpop ga si? kalo ada bisa dm aku yaaa. Aku banyak album yg underprice especially nct. Kalo ada yang mau jadi reseller juga boleh dm aku atau mau tau dulu harganyaaa boleh bgtttt nnti aku kasih list. Thank u anw aku resmi yaa https://t.co/bZBarqrdZF,nct,1.93059e+18,https://pbs.twimg.com/media/GsrTo-CbcAA4GCZ.jpg,,in,,0,1,0,https://x.com/undefined/status/1930588103749902533,1.55869e+18,
1.93059e+18,Thu Jun 05 11:29:12 +0000 2025,0,Gais ini masih ada yaa yg minat atau mau tanya-tanya boleh dm aku ajaaaa Tag wts photocard nct album yuta yangyang renjun,nct,1.93059e+18,,,in,,0,0,0,https://x.com/undefined/status/1930587707950178348,8.29618e+17,
1.93057e+18,Thu Jun 05 11:28:53 +0000 2025,1,@jonmaidae Engga harry lg natap gerak gerik can soalnya kyknya dia curiga soal hatebook itu cantika,nct,1.93059e+18,,jonmaidae,in,,0,0,0,https://x.com/undefined/status/1930587626660307395,1.49648e+18,
1.93059e+18,Thu Jun 05 11:28:44 +0000 2025,7,hai gais! disini ada yang mau buka usaha jual album kpop ga si? kalo ada bisa dm aku yaaa. Aku banyak album yg underprice especially nct. Kalo ada yang mau jadi reseller juga boleh dm aku atau mau tau dulu harganyaaa boleh bgtttt nnti aku kasih list. Thank u anw aku resmi yaa https://t.co/I9Ml5Weo6j,nct,1.93059e+18,https://pbs.twimg.com/media/GsrTLVmbYAAwidc.jpg,,in,,0,4,0,https://x.com/undefined/status/1930587590551650340,1.55869e+18,
1.93017e+18,Thu Jun 05 11:28:44 +0000 2025,0,@sartunuss_277 enih punya i tpi walaupun nulis all fandom banyakan au anak nct sih,nct,1.93059e+18,,sartunuss_277,in,,0,0,0,https://x.com/undefined/status/1930587588987150569,1.8795e+18,
1.93059e+18,Thu Jun 05 11:28:37 +0000 2025,0,all sorry untuk yang dm dari postingan ini di karenakan tidak ada stok di web dan belum tau restock kapan hari jadi aku CLOSE dulu ya dan maaf juga untuk dm yg baru aku balas karena dm nya tidak masukk ,nct,1.93059e+18,,,in,,0,0,0,https://x.com/undefined/status/1930587557844205623,1.77288e+18,
1.92766e+18,Thu Jun 05 11:28:08 +0000 2025,0,@maedariiku @1 Boong banget nih followersnya 600juta. Ga nyangka left smash sekarang debut sama NCT Wish. Btw kok gaada foto sama guanya?,nct,1.93059e+18,,maedariiku,in,,0,0,0,https://x.com/undefined/status/1930587438885511561,1.2771e+18,
1.93045e+18,Thu Jun 05 11:28:07 +0000 2025,0,@dinulfadli_ Kalo gue tiba2 jadi irit ngomong,nct,1.93059e+18,,dinulfadli_,in,,0,0,0,https://x.com/undefined/status/1930587433038696764,1.33588e+18,
1.93059e+18,Thu Jun 05 11:27:12 +0000 2025,12,yg jual pc di harga 1k sampe 5k tawarin dong mawu buat freebies ku cek satu per satu ko mungkin bakal take banyakan prefer nct tapi kalo ada grup lain bole la,nct,1.93059e+18,,,in,,0,57,0,https://x.com/undefined/status/1930587203144679583,1.90883e+18,
1.93024e+18,Thu Jun 05 11:27:07 +0000 2025,0,CLOSE DI KARENAKAN TIDAK ADA RESTOCK DARI WEB,nct,1.93059e+18,,SharingByLily,in,,0,0,0,https://x.com/undefined/status/1930587182512636124,1.77288e+18,
1.93058e+18,Thu Jun 05 11:26:54 +0000 2025,0,@moiczelle bisa ngundang nct ke rumah,nct,1.93059e+18,,moiczelle,in,,0,0,0,https://x.com/undefined/status/1930587126649049496,1.59872e+18,
1.93059e+18,Thu Jun 05 11:26:31 +0000 2025,0,PERIPERA LG COLLAB SM NCT YA,nct,1.93059e+18,,,in,,0,0,0,https://x.com/undefined/status/1930587030112891291,1.86433e+18,
1.93058e+18,Thu Jun 05 11:26:15 +0000 2025,0,@waeyoduguyaa_ IYA BACK DANCER NCT MAH PASTI AJA ADA NYELIP YANG GANTENG TAUUU Back dancer mirip jungwoo tuh pas era mark lee 1999 yaa? AKU JUGA KAGET MIRIP BGT ,nct,1.93059e+18,,waeyoduguyaa_,in,,0,1,0,https://x.com/undefined/status/1930586965151568092,1.0713e+18,
1.93059e+18,Thu Jun 05 11:26:15 +0000 2025,5,yg jual pc di harga 1k sampe 5k tawarin dong mawu buat freebies ku cek satu per satu ko mungkin bakal take banyakan prefer nct tapi kalo ada grup lain bole la tawarkan,nct,1.93059e+18,,,in,,2,37,0,https://x.com/undefined/status/1930586963272441946,1.90883e+18,
1.93059e+18,Thu Jun 05 11:25:40 +0000 2025,0,Yang guee liat dari comeback kali ini : - poster flashback to 2012 sexy free and single - 20tahun 12reguler album it's sooooo amazing - 20tahun tapi ide fresh poster ga kalah sama gen gen baru - #superjunior25 vibesnya kaya nct ot25 - GRUP YANG MAKIN DI HATE MAKIN JAYA,nct,1.93059e+18,,,in,,0,0,0,https://x.com/undefined/status/1930586815473590736,972928861.0,
1.93058e+18,Thu Jun 05 11:13:32 +0000 2025,0,wtr want to open sewa/rent Iphone &amp; Samsung Samsung S23U 512gb 500k COD VENUE(device dikembalikan setelah selesai konser) Dm for tnc &amp; booked t. Wtr sewa Samsung S23U festival Allobank Treasure D2 in Jakarta,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930583765518344612,1.57724e+18,
1.93058e+18,Thu Jun 05 11:13:32 +0000 2025,0,wtb album sealed nct 127 yg bisa langsung co,nct,1.93058e+18,,,in,,0,11,0,https://x.com/undefined/status/1930583762435485851,1.37972e+18,
1.93058e+18,Thu Jun 05 11:13:28 +0000 2025,0,yuk yg mau eyemakeup &amp; full makeup buat Event AlloBank Festival Day 2 start form 50k ajaa Yuk buruan booking sekarang karna limited slot dan 3 orang pertama yg book free photocard!! tags; #jasaeyemakeup #jasafullmakeup #TREASURE #AlloBankFestival2025 https://t.co/lvOxneijK9,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930583746039685364,1.57724e+18,
1.93058e+18,Thu Jun 05 11:13:18 +0000 2025,0,@junkyumaboy Txt doang lg taunya,nct,1.93058e+18,,junkyumaboy,in,,0,1,0,https://x.com/undefined/status/1930583704306581553,1.36201e+18,
1.92772e+18,Thu Jun 05 11:13:02 +0000 2025,0,@greyfor1990 hii kak betul yaa nanti aku stay divenue^^,nct,1.93058e+18,,greyfor1990,in,,0,0,0,https://x.com/undefined/status/1930583637248065596,1.57724e+18,
1.93058e+18,Thu Jun 05 11:11:43 +0000 2025,0,Tiba tiba inget kalo tahun lalu ulang tahun haechan pas masa masa boikot nct sampe ga bisa ikut hype ultah nya dia tapi di balik itu semua akhirnyaaa tahun iniii penuh bamget sama haechannn... solonya dia ostnya dia bday party diaa,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930583305218633807,1.46151e+18,
1.93058e+18,Thu Jun 05 11:11:34 +0000 2025,0,@leesgf_ Udah lama ngga liat chanel nct thankiew infoonya,nct,1.93058e+18,,leesgf_,in,,0,1,0,https://x.com/undefined/status/1930583268329652224,1.31855e+18,
1.93057e+18,Thu Jun 05 11:08:46 +0000 2025,0,@homotron1900 fahamm i ada beli nct fanmade jersey sampai rm50+ last last jnt hilangkan sedih ye ,nct,1.93058e+18,,homotron1900,in,,0,1,0,https://x.com/undefined/status/1930582564630356268,1.3425e+18,
1.93058e+18,Thu Jun 05 11:08:39 +0000 2025,2,bukan nct tapi pas chanyeol kemarin lucuk juga https://t.co/NYSCkPPYcx,nct,1.93058e+18,https://pbs.twimg.com/media/GsrOlP5agAAeW03.jpg,,in,,0,0,0,https://x.com/undefined/status/1930582533504458829,1.28116e+18,
1.93058e+18,Thu Jun 05 11:07:55 +0000 2025,2,mungkin ada yang mau join giveaway bisa dapet album SEALED cover Junghwan &amp; SEALED Fortune Scratch NCT Wish nih jangan sampai ketinggalan ,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930582351014453720,1.42727e+18,
1.93058e+18,Thu Jun 05 11:07:46 +0000 2025,0,@wienteu Mau minta memenya dong.,nct,1.93058e+18,,wienteu,in,,0,1,0,https://x.com/undefined/status/1930582314423365700,1.61395e+18,
1.93058e+18,Thu Jun 05 11:07:34 +0000 2025,0,ada yg masih punya lebihan line friend nct dream mark ga ya?,nct,1.93058e+18,,,in,,0,1,0,https://x.com/undefined/status/1930582262720102795,1417631760.0,
1.93058e+18,Thu Jun 05 11:07:24 +0000 2025,0,BOLEH GAK SIH DAY6 OPENING CONCERT NYA PAS NCT DREAM ENCORE. Please mau,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930582220546425258,1.31227e+18,
1.93058e+18,Thu Jun 05 11:06:37 +0000 2025,0,2020 salah satu era nct fav aku ,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930582021648371843,600859368.0,
1.93058e+18,Thu Jun 05 11:06:08 +0000 2025,0,wts pc jaemin chenle nct yuu dibelii,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930581903318610013,1.53656e+18,
1.93058e+18,Thu Jun 05 11:05:53 +0000 2025,0,tiba tiba pengen beli album nct wish â,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930581837128323134,1.67215e+18,
1.93024e+18,Thu Jun 05 11:05:51 +0000 2025,0,@starfess X1 ku Nct 2020 2 moment yg nggak bakal bisa terulang,nct,1.93058e+18,,starfess,in,,0,0,0,https://x.com/undefined/status/1930581830052565501,1.53405e+18,
1.93058e+18,Thu Jun 05 11:04:56 +0000 2025,2,ï¸STOP SCROLLï¸ Hi buat yang nyari GO WA boleh join ya banyak yg bilang HARGA MURCE -all rdi Inað²ð¨ -NO FEE GO -PC NCT &amp; ada ALL FANDOM -rajin update tiap hari -bisa dp/co dari seller -member banyak &amp; ramah -bisa NITIP WTS ke admin -update lama tetep bisa take Dm @_theeyy https://t.co/8BLoSpx0wZ,nct,1.93058e+18,https://pbs.twimg.com/media/GsrNuv6aUAAAmrx.jpg,,in,,0,0,0,https://x.com/undefined/status/1930581599978131669,3015159833.0,
1.93058e+18,Thu Jun 05 11:04:56 +0000 2025,0,ibuku tiap beli apa aja ingetnya warna ungu sm ijo soalnya tau kakak ku suka bts aku suka nct,nct,1.93058e+18,,,in,,0,1,0,https://x.com/undefined/status/1930581598476669417,1.60957e+18,
1.93058e+18,Thu Jun 05 11:04:55 +0000 2025,32,NCT WISH public fansign 'poppop' tgl 10 besok wow di Busan! Horeeee wish ke Busan lagiii https://t.co/Jx1QHzPcBN,nct,1.93058e+18,https://pbs.twimg.com/media/GsrNuv3boAEW5gM.jpg,,in,,2,0,4,https://x.com/undefined/status/1930581596928880764,1127290105.0,
1.93027e+18,Thu Jun 05 11:03:36 +0000 2025,1,@starfess Winwin masih NCT kan ya ?,nct,1.93058e+18,,starfess,in,,0,0,0,https://x.com/undefined/status/1930581263720775988,1.14196e+18,
1.93057e+18,Thu Jun 05 11:02:56 +0000 2025,0,@preciousyushi Geulis pisan ,nct,1.93058e+18,,preciousyushi,in,,0,1,0,https://x.com/undefined/status/1930581096015462729,1.19094e+18,
1.93058e+18,Thu Jun 05 11:01:51 +0000 2025,0,guys pilihin please : beli ls nct v1 atau beli ls v2 nct dream only ??? aku bingung mau beli LS ,nct,1.93058e+18,,,in,,1,7,0,https://x.com/undefined/status/1930580824610812167,1.6483e+18,
1.93058e+18,Thu Jun 05 11:01:29 +0000 2025,0,Abis denger nct wish tiba2 day6 game over. Mood ku lgsg amburadul ,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930580733124604267,7.37467e+17,
1.93024e+18,Thu Jun 05 11:00:17 +0000 2025,0,@oceanobride @starfess Kunaksir mereka berdua dr klip ini (pas itu blm suka nct),nct,1.93058e+18,,oceanobride,in,,0,0,0,https://x.com/undefined/status/1930580431046693047,1.29671e+18,
1.93058e+18,Thu Jun 05 10:58:20 +0000 2025,0,ENHA BERSAMA NCT DREAM WOYYYY,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930579938932838738,1.1069e+18,
1.93056e+18,Thu Jun 05 10:57:36 +0000 2025,1,@claventeen isokeee kak clarr aku juga kadang rt foto/video bnd/nct atau gg so gapapaaa ,nct,1.93058e+18,,claventeen,in,,0,0,0,https://x.com/undefined/status/1930579754207613364,1.48217e+18,
1.93058e+18,Thu Jun 05 10:54:58 +0000 2025,94,Wish! dikit lagii jaehee bday dan kebetulan aku bikin twibbon buat meramaikan yang mau ikutan pake twibbon reply yaa ,nct,1.93058e+18,,,in,,0,40,6,https://x.com/undefined/status/1930579092891652489,1.68649e+18,
1.93013e+18,Thu Jun 05 10:54:13 +0000 2025,0,@starfess pernah liat dimana gt leadernya nct wish pernah dpt sebutan itu (maaf lupa namanya siapa) ,nct,1.93058e+18,,starfess,in,,0,0,0,https://x.com/undefined/status/1930578903657333226,1.34464e+18,
1.93058e+18,Thu Jun 05 10:53:48 +0000 2025,0, à¸à¹à¸²à¸§à¹à¸à¹à¸² #à¹à¸à¹à¸²à¸¡à¸·à¸­à¸à¸·à¸­ #à¹à¸à¹à¸²S25Ultra #à¹à¸à¹à¸²S24Ultra #à¹à¸à¹à¸²X200Ultra #à¹à¸à¹à¸²X200Pro 2025 NCT WISH ASIA TOUR LOG in BANGKOK #NCTWISH #LOGin #NCTWISH_LOGinBANGKOK 7 à¸¡à¸´à¸¢ à¸à¸±à¸à¹à¸à¸­à¸£à¹à¹à¸à¸¡ S23Ultra 790 à¸¿ â­ï¸ VivoX200P 1 090 à¸¿ VivoX200U 1 290 à¸¿ i15 https://t.co/nt2A3IwRJk,nct,1.93058e+18,https://pbs.twimg.com/amplify_video_thumb/1930578701747736576/img/M1kgLxPSzGraAg6g.jpg,,in,,0,0,0,https://x.com/undefined/status/1930578799642751164,1.71124e+18,
1.93032e+18,Thu Jun 05 10:52:43 +0000 2025,0,@thisismanoban been there jg.. dulu abis sidang anaknya dpt kerjaan freelance buat merchandise event dan diundang free nobar konser nct di hotel aja dimarahin tkt narkoboy wkwk emg out of the box jir mana yg nontonnya pada bocah yg kegilaan sama biasnya k,nct,1.93058e+18,,thisismanoban,in,,0,1,0,https://x.com/undefined/status/1930578524655812621,7.44808e+17,
1.93026e+18,Thu Jun 05 10:51:19 +0000 2025,0,@tanyakanrl *dimasukin ke behind the scene di yt resminya nct 127,nct,1.93058e+18,,aasteroids__,in,,0,0,0,https://x.com/undefined/status/1930578172388798704,1.28038e+18,
1.93058e+18,Thu Jun 05 10:50:41 +0000 2025,7046,#NAME?,nct,1.93058e+18,,,in,,638,168,1203,https://x.com/undefined/status/1930578015035310537,1.25546e+18,
1.93058e+18,Thu Jun 05 10:50:05 +0000 2025,0,#WTS Photo Card TC SG25 NCT Dream &amp; NCT 127 Harga bisa nego Minat dm aja Bisa co di Keep event with dp Dom Surakarta (Solo) Buat sensitif buyer hnr dll https://t.co/Af9V3vQKTr,nct,1.93058e+18,https://pbs.twimg.com/media/GsrKVL4bcAAojIL.jpg,,in,,0,0,0,https://x.com/undefined/status/1930577862635225536,8.19817e+17,
1.93026e+18,Thu Jun 05 10:49:09 +0000 2025,2,@tanyakanrl karna pada nyanyi keras2 ituu chillzen n other nctzen di konser nct 127 sampe dimasukin ke behind the scene selama 1 menitt++. nyanyi karaokean bareng penyanyinya tuh asik bgtt tauu jirrr https://t.co/XRl5S68YHK,nct,1.93058e+18,,tanyakanrl,in,,0,1,0,https://x.com/undefined/status/1930577629070930213,1.28038e+18,
1.93022e+18,Thu Jun 05 10:48:22 +0000 2025,0,@Jaemiq Upchar aku juga sebentar lagi mau seminggu kok umurnya abang emangnya nct dream sekarang lagi sibuk apa??,nct,1.93058e+18,,Jaemiq,in,,0,1,0,https://x.com/undefined/status/1930577428876779798,253485321.0,
1.93057e+18,Thu Jun 05 10:47:13 +0000 2025,0,@saturnplaneth iyaaaa bentuk dan modelan kyk album NCT 2022,nct,1.93058e+18,,saturnplaneth,in,,0,0,0,https://x.com/undefined/status/1930577139868619258,1.59978e+18,
1.93031e+18,Thu Jun 05 10:47:07 +0000 2025,0,@inicintaq sebenernya video tuh emang rame karena mereka deket-deketan gitu loh depan wayv atas nct dream,nct,1.93058e+18,,inicintaq,in,,0,0,0,https://x.com/undefined/status/1930577117466788246,8.63789e+17,
1.93058e+18,Thu Jun 05 10:46:32 +0000 2025,0,ngeliat updatean freebies orangÂ² pas konser nct wish jadi iri dikit wkwk kebiasaan bgt tiap gue konser hampir ga pernah ketemu sama yg ngasih freebies padahal ada yg udah sempet janjian jg di gc ini bawaan umur atau gimana ya.. capek duluan nyari yg bagi freebies di venue ,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930576967189119139,389381727.0,
1.93058e+18,Thu Jun 05 10:44:40 +0000 2025,0,wts in rush aab pc jaemin 90k take all Tangerang Oren gratong (keep event with dp) Freebies banyak jajan guys ak udah muak jualnya #WTT #WTB #WTS #JAEMIN #JENO #JISUNG #CHENLE #MARK #HAECHAN #RENJUN #NCT #NCTDREAM #NCT127 #JAEHYUN #JUNGWOO #TAEYONG #ZONAUANG https://t.co/tdcVMsfqr7,nct,1.93058e+18,https://pbs.twimg.com/media/GsrJGEZbUAAesTJ.jpg,,in,,1,0,0,https://x.com/undefined/status/1930576500815995156,1.88606e+18,
1.93058e+18,Thu Jun 05 10:43:22 +0000 2025,0,yushi tuh kok bisa masuk nct wish? padahal bisa kan masuk rumah aku terus ngobrol sama ayah ibu aku,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930576173555171471,1.90783e+18,
1.93058e+18,Thu Jun 05 10:42:51 +0000 2025,0,Ada jasa pasang harga pc nct gasi nih lmk,nct,1.93058e+18,,,in,,0,0,0,https://x.com/undefined/status/1930576041128689818,164201811.0,
1.93058e+18,Thu Jun 05 10:42:48 +0000 2025,0,wts acc fa lama nct f3 2k t123k y22 à¹. @.kayaothrside à¹. verif email only dom gmail à¹. go green à¹. masuk ht mt dimainin dulu à¹. t gumoh à¹. dilarang dijadikan akun bo/scam/buzzer/judol à¹. data lengkap ï¸ : 3xx nego 2xx 2. #zonauang https://t.co/9VPe71HFBf,nct,1.93058e+18,https://pbs.twimg.com/media/GsrIqotbEAAioQx.jpg,,in,,0,0,0,https://x.com/undefined/status/1930576030105845908,1.51855e+18,
1.91937e+18,Thu Jun 05 10:42:31 +0000 2025,0,@sungeaj Kaaa cencan open yaaa,nct,1.93058e+18,,sungeaj,in,,0,0,0,https://x.com/undefined/status/1930575957263606234,1.56248e+18,
1.93027e+18,Thu Jun 05 10:41:50 +0000 2025,1,@moncheriemark @starfess sama bgt kak dulu nct sama treasure kenceng bgt nontoninnya skrg beralih ke enha ,nct,1.93058e+18,,moncheriemark,in,,0,0,0,https://x.com/undefined/status/1930575787964629379,1.64636e+18,
1.93057e+18,Thu Jun 05 10:33:44 +0000 2025,0,Wtb dodo 10cm atau 50cm pleaseee hit my dm klo ada yg jual ready mana aja okeee yg penting ga ovp Tags. Nct doll doyoung dodo 127 https://t.co/cCmFyVnadV,nct,1.93057e+18,https://pbs.twimg.com/media/GsrGl_RbcAAIp8k.jpg,,in,,0,0,0,https://x.com/undefined/status/1930573749797150972,1.37355e+18,
1.93048e+18,Thu Jun 05 10:33:31 +0000 2025,0,@nct_menfess Mereka pun kalo di tegur ngamuk tau padahal ngingetÃ¬nnya jg pake bahasa yg baik,nct,1.93057e+18,,nct_menfess,in,,0,0,0,https://x.com/undefined/status/1930573692670456107,1.07599e+18,
1.93057e+18,Thu Jun 05 10:32:46 +0000 2025,0,soree aku datang membawa jajanan ganteng yuukk ditake,nct,1.93057e+18,,,in,,0,0,0,https://x.com/undefined/status/1930573502639419683,3285500906.0,
1.93056e+18,Thu Jun 05 10:31:41 +0000 2025,0,@moomintan_ Biar jadi nct nation kecil kecilan ya padahal ..,nct,1.93057e+18,,moomintan_,in,,0,0,0,https://x.com/undefined/status/1930573230554726539,1.27929e+18,
1.93057e+18,Thu Jun 05 10:30:13 +0000 2025,619,Wish! Apakah kalian menyadari seberapa kucingnya dia https://t.co/5mYzMFAZGj,nct,1.93057e+18,https://pbs.twimg.com/amplify_video_thumb/1930217437372571648/img/yU_wurUQKQhiJ6aB.jpg,,in,,13,10,71,https://x.com/undefined/status/1930572862751945179,1.68649e+18,
1.50033e+18,Thu Jun 05 10:29:46 +0000 2025,0,175. Jaeyong. 1 chapter tp mayan panjanggg tp ceritanya seru kok jd enak buat diikuti. Sweet tp ada kocak2 sm gemesnya. Kek ikutan jd kasmaran gt. Shitastrophy: The Accidentalsâ¢ by 127ghouls - NCT (Band) https://t.co/GbyFpiJ3Iu,nct,1.93057e+18,,capekgsie,in,,0,0,0,https://x.com/undefined/status/1930572748226490747,2879191568.0,
1.93057e+18,Thu Jun 05 10:28:13 +0000 2025,0,FETA GO | NCT WISH - poppop Album (Photobook Ver.) w/ 7 Eleven LD POB PC â±853 https://t.co/P3OJMiC3jN wts lfb ph go sion riku yushi jaehee ryo sakuya selca selfie pc sealed pb tingi 711 https://t.co/dBLvLRKkor,nct,1.93057e+18,https://pbs.twimg.com/media/GsrFVKPWgAA_kEV.jpg,,in,,0,0,0,https://x.com/undefined/status/1930572359838146886,1058334930.0,
1.93057e+18,Thu Jun 05 10:27:44 +0000 2025,0,tolong infokan noraebang nct wish apakah ada... # pcd berat,nct,1.93057e+18,,,in,,0,5,0,https://x.com/undefined/status/1930572239847501967,1.89387e+18,
1.93007e+18,Thu Jun 05 10:27:28 +0000 2025,0,@daydreaminjae close kak di web udah sold ,nct,1.93057e+18,,daydreaminjae,in,,0,0,0,https://x.com/undefined/status/1930572171862261985,1.56595e+18,
1.91575e+18,Thu Jun 05 10:27:17 +0000 2025,0,@oiyanan Siapanya Yuta NCT?,nct,1.93057e+18,,oiyanan,in,,0,0,0,https://x.com/undefined/status/1930572123963359534,9.25034e+17,
1.93057e+18,Thu Jun 05 10:26:27 +0000 2025,0,wts pc pc nct underprice dibawah ini. offer yuk inc packing + exc adm take 2 atau lebih pc aku kasih free lagi (bisa milih) keep 6.6 sangat boleh (no hnr) co oren bandung Ina. sama ada album only nct 127 sticker era seoul city ver aku sell 20k (belum sempet foto) https://t.co/fMWrrEfhNk,nct,1.93057e+18,https://pbs.twimg.com/media/GsrE7AqbcAEwNub.jpg,,in,,1,0,0,https://x.com/undefined/status/1930571916005306474,1.57684e+18,
1.93057e+18,Thu Jun 05 10:25:27 +0000 2025,0,live nct 2020 live 2 jam perkenalan member baru trus bagi-bagi tim buat game tapi game nya gak jadi main ,nct,1.93057e+18,,,in,,0,0,0,https://x.com/undefined/status/1930571662183067970,282390578.0,
1.9305e+18,Thu Jun 05 10:24:47 +0000 2025,0,@soullyoona Wihh keren keren kayaknya udah siap nih jadi member ke 7 nct wish,nct,1.93057e+18,,soullyoona,in,,0,0,0,https://x.com/undefined/status/1930571494469607511,8.0318e+17,
1.93057e+18,Thu Jun 05 10:23:25 +0000 2025,0,Jangan lupa besok ada Jaehyun https://t.co/wN9LK59zM8,nct,1.93057e+18,,,in,,0,0,0,https://x.com/undefined/status/1930571151408824798,1.70357e+18,
1.93024e+18,Thu Jun 05 10:21:04 +0000 2025,0,@oceanobride @starfess ini ter legend ini aku udah suka nct tp bingung pilih bias terus liat ini mark ngakaaaaakkk bae ,nct,1.93057e+18,,oceanobride,in,,0,0,0,https://x.com/undefined/status/1930570558976197069,9.72775e+17,
1.93057e+18,Thu Jun 05 10:20:39 +0000 2025,2,wts photocard abb haechan nct dream 127. guys ada yg mau take all ini ga yaa?? mw stop collect soalnya.. wts pc haechan neozone korek kabel centil hoodie haepil ayyo kacamata STC starfish apple permen ceker. https://t.co/C5DMH3hkFL,nct,1.93057e+18,https://pbs.twimg.com/media/GsrDkaabEAAsi7A.jpg,,in,,0,0,1,https://x.com/undefined/status/1930570454349307960,1.66408e+18,
1.93057e+18,Thu Jun 05 10:20:36 +0000 2025,0,nct 2020 km ada di hatiku forever ,nct,1.93057e+18,,,in,,0,0,0,https://x.com/undefined/status/1930570444052303929,1.29843e+18,
1.78855e+18,Thu Jun 05 10:20:10 +0000 2025,0,#peachejy_arrived BOX 44 âªï¸Jeong Jaennyang Jaehyun doll 10cm âªï¸Yoitjen Jeno doll 10cm âªï¸Dobbu Doyoung doll 7cm âªï¸Yoitjen Hippers âªï¸Jeno Figure SF X NCT DREAM CGV âªï¸PERSOD BATCH 17 THAI https://t.co/oVweLwdZ02,nct,1.93057e+18,https://pbs.twimg.com/media/GsrDe_XaIAAY7Ki.jpg,peachejy,in,,0,1,0,https://x.com/undefined/status/1930570335058878953,1867328828.0,
1.93057e+18,Thu Jun 05 10:19:46 +0000 2025,0,WANT TO SELL LS NCT V1 baru di pake 2 kali ( the unity &amp; tds3) . official .kaltim 500k ( boleh nego tipis) co oyen yeah good condi free baterai dan hiasan ls #lsnct #wtsnct #ls #LightStick https://t.co/THsARsx7Yw,nct,1.93057e+18,https://pbs.twimg.com/media/GsrDY6naAAAH8Mz.jpg,,in,,0,0,0,https://x.com/undefined/status/1930570233003356217,1.59358e+18,
1.93057e+18,Thu Jun 05 10:19:23 +0000 2025,0, OPEN GO KHUSUS NCT &amp; ENHYPEN! Hello NCTzen &amp; Engene~ Saatnya borong koleksi bareng @cottoncrate jastip terpercaya untuk kamu yang cinta K-pop &amp; Korean stuff! YUK BURUAN GABUNG DI GONYA LINK NYA DIBAWAH INI!!!! https://t.co/ceqhOAWgpI https://t.co/moCnOz9wcf,nct,1.93057e+18,https://pbs.twimg.com/media/GsrDTnibEAAG6sx.jpg,,in,,0,0,0,https://x.com/undefined/status/1930570134940467675,1.68935e+18,
1.93057e+18,Thu Jun 05 10:18:21 +0000 2025,2,hai gais! disini ada yang mau buka usaha jual album kpop ga si? kalo ada bisa dm aku yaaa. Aku banyak album yg underprice especially nct. Kalo ada yang mau jadi reseller juga boleh dm aku atau mau tau dulu harganyaaa boleh bgtttt nnti aku kasih list. Thank u anw aku resmi ya,nct,1.93057e+18,,,in,,0,1,0,https://x.com/undefined/status/1930569875405349101,1.55869e+18,
1.93057e+18,Thu Jun 05 10:17:41 +0000 2025,0,kok gw jadi bucin sungchan lagi ya..... iya sih first love di nct tapi.... buset balik lagi nih ke cinta pertama banget? ,nct,1.93057e+18,,,in,,0,0,0,https://x.com/undefined/status/1930569709524783201,1948905350.0,
1.93057e+18,Thu Jun 05 10:16:22 +0000 2025,0,#neobuy guys tawarin pc yuriku yang ini dong pls yuruku riyu yutkul yushi riku wtb wts nct wish https://t.co/WHeMpw2TE3,nct,1.93057e+18,https://pbs.twimg.com/media/GsrCnNaaQAAL3Ma.jpg,,in,,0,1,0,https://x.com/undefined/status/1930569375582658611,1.33695e+18,
1.93057e+18,Thu Jun 05 10:16:08 +0000 2025,0, OPEN GO KHUSUS NCT &amp; ENHYPEN! Hello NCTzen &amp; Engene~ Saatnya borong koleksi bareng @cottoncrate jastip terpercaya untuk kamu yang cinta K-pop &amp; Korean stuff! YUK BURUAN GABUNG DI GONYA LINK NYA DIBAWAH INI!!!! https://t.co/ceqhOAWgpI https://t.co/arits7OWj5,nct,1.93057e+18,https://pbs.twimg.com/media/GsrCkHEbEAAkKqD.jpg,,in,,0,0,0,https://x.com/undefined/status/1930569319324491980,1.68935e+18,
